team,state,nfl_year,players_from_state,from_desc
SEA,California,2012,13,birth
SEA,Michigan,2012,1,birth
SEA,Virginia,2012,4,birth
SEA,Oregon,2012,1,birth
SEA,Arkansas,2012,1,birth
SEA,Massachusetts,2012,2,birth
SEA,Tennessee,2012,2,birth
SEA,Mississippi,2012,1,birth
SEA,Louisiana,2012,1,birth
SEA,Wisconsin,2012,1,birth
SEA,Florida,2012,3,birth
SEA,Kentucky,2012,1,birth
SEA,Alabama,2012,1,birth
SEA,Georgia,2012,4,birth
SEA,Ohio,2012,1,birth
SEA,Illinois,2012,1,birth
SEA,Hawaii,2012,1,birth
SEA,North Carolina,2012,1,birth
SEA,New Mexico,2012,1,birth
SEA,Connecticut,2012,1,birth
SEA,Texas,2012,7,high_school
SEA,South Carolina,2012,3,high_school
SEA,Arizona,2012,1,high_school
SEA,Washington,2012,2,high_school
SEA,California,2012,13,high_school
SEA,Michigan,2012,1,high_school
SEA,Virginia,2012,4,high_school
SEA,Oregon,2012,1,high_school
SEA,Arkansas,2012,1,high_school
SEA,Massachusetts,2012,2,high_school
SEA,Tennessee,2012,2,high_school
SEA,Mississippi,2012,1,high_school
SEA,New Mexico,2012,1,high_school
SEA,Florida,2012,3,high_school
SEA,Wisconsin,2012,1,high_school
SEA,Kentucky,2012,1,high_school
SEA,Alabama,2012,1,high_school
SEA,Georgia,2012,4,high_school
SEA,Ohio,2012,1,high_school
SEA,Illinois,2012,1,high_school
SEA,Hawaii,2012,1,high_school
SEA,North Carolina,2012,1,high_school
SEA,Connecticut,2012,1,high_school
SEA,Georgia,2005,2,birth
SEA,Washington,2005,3,birth
SEA,Kentucky,2005,1,birth
SEA,Florida,2005,5,birth
SEA,Connecticut,2005,1,birth
SEA,Texas,2005,6,birth
SEA,Hawaii,2005,2,birth
SEA,Alabama,2005,3,birth
SEA,Ohio,2005,5,birth
SEA,North Carolina,2005,1,birth
SEA,Illinois,2005,1,birth
SEA,Nevada,2005,1,birth
SEA,Mississippi,2005,3,birth
SEA,South Carolina,2005,4,birth
SEA,New York,2005,1,birth
SEA,Oklahoma,2005,2,birth
SEA,California,2005,4,birth
SEA,Tennessee,2005,1,birth
SEA,Missouri,2005,2,birth
SEA,Massachusetts,2005,2,birth
SEA,Virginia,2005,1,birth
SEA,Iowa,2005,1,birth
SEA,Louisiana,2005,1,birth
SEA,Nebraska,2005,1,birth
SEA,Indiana,2005,1,birth
SEA,Georgia,2005,2,high_school
SEA,Washington,2005,3,high_school
SEA,Kentucky,2005,1,high_school
SEA,Florida,2005,6,high_school
SEA,Connecticut,2005,1,high_school
SEA,Texas,2005,6,high_school
SEA,Hawaii,2005,2,high_school
SEA,Alabama,2005,3,high_school
SEA,Ohio,2005,4,high_school
SEA,North Carolina,2005,1,high_school
SEA,Colorado,2005,1,high_school
SEA,Utah,2005,1,high_school
SEA,Mississippi,2005,3,high_school
SEA,South Carolina,2005,4,high_school
SEA,New York,2005,1,high_school
SEA,Oklahoma,2005,2,high_school
SEA,California,2005,4,high_school
SEA,Tennessee,2005,1,high_school
SEA,Missouri,2005,2,high_school
SEA,Massachusetts,2005,2,high_school
SEA,Virginia,2005,1,high_school
SEA,Iowa,2005,1,high_school
SEA,Louisiana,2005,1,high_school
SEA,Nebraska,2005,1,high_school
SEA,Indiana,2005,1,high_school
SEA,Texas,2014,9,birth
SEA,California,2014,3,birth
SEA,Pennsylvania,2014,2,birth
SEA,Montana,2014,1,birth
SEA,Arizona,2014,1,birth
SEA,Louisiana,2014,2,birth
SEA,Washington,2014,3,birth
SEA,Florida,2014,2,birth
SEA,Ohio,2014,2,birth
SEA,Oklahoma,2014,1,birth
SEA,Virginia,2014,3,birth
SEA,Massachusetts,2014,1,birth
SEA,Utah,2014,1,birth
SEA,Nebraska,2014,1,birth
SEA,Arkansas,2014,1,birth
SEA,Illinois,2014,2,birth
SEA,Mississippi,2014,2,birth
SEA,South Carolina,2014,2,birth
SEA,Alabama,2014,1,birth
SEA,Georgia,2014,5,birth
SEA,Hawaii,2014,1,birth
SEA,North Carolina,2014,2,birth
SEA,Indiana,2014,1,birth
SEA,Texas,2014,9,high_school
SEA,California,2014,14,high_school
SEA,Pennsylvania,2014,2,high_school
SEA,Montana,2014,1,high_school
SEA,Arizona,2014,1,high_school
SEA,Washington,2014,3,high_school
SEA,Florida,2014,3,high_school
SEA,Ohio,2014,2,high_school
SEA,Oklahoma,2014,1,high_school
SEA,Virginia,2014,3,high_school
SEA,Massachusetts,2014,1,high_school
SEA,Utah,2014,1,high_school
SEA,Nebraska,2014,1,high_school
SEA,Arkansas,2014,1,high_school
SEA,Illinois,2014,2,high_school
SEA,Mississippi,2014,2,high_school
SEA,South Carolina,2014,2,high_school
SEA,Missouri,2014,1,high_school
SEA,Louisiana,2014,2,high_school
SEA,Georgia,2014,5,high_school
SEA,Hawaii,2014,1,high_school
SEA,North Carolina,2014,2,high_school
SEA,Connecticut,2014,1,high_school
SEA,Alabama,2014,1,high_school
SEA,Indiana,2014,1,high_school
SEA,California,2002,2,birth
SEA,Georgia,2002,2,birth
SEA,Florida,2002,4,birth
SEA,New York,2002,2,birth
SEA,New Hampshire,2002,1,birth
SEA,Louisiana,2002,4,birth
SEA,Kentucky,2002,1,birth
SEA,Washington,2002,2,birth
SEA,Hawaii,2002,1,birth
SEA,Alabama,2002,3,birth
SEA,Idaho,2002,1,birth
SEA,Texas,2002,4,birth
SEA,North Carolina,2002,1,birth
SEA,Mississippi,2002,3,birth
SEA,Illinois,2002,1,birth
SEA,Pennsylvania,2002,1,birth
SEA,South Carolina,2002,4,birth
SEA,Maryland,2002,1,birth
SEA,Arizona,2002,1,birth
SEA,Ohio,2002,2,birth
SEA,Wisconsin,2002,1,birth
SEA,Massachusetts,2002,1,birth
SEA,Virginia,2002,1,birth
SEA,Iowa,2002,1,birth
SEA,California,2002,7,high_school
SEA,Georgia,2002,2,high_school
SEA,Florida,2002,5,high_school
SEA,New York,2002,2,high_school
SEA,Washington,2002,2,high_school
SEA,Louisiana,2002,3,high_school
SEA,Kentucky,2002,1,high_school
SEA,Hawaii,2002,1,high_school
SEA,Alabama,2002,2,high_school
SEA,Idaho,2002,1,high_school
SEA,Arizona,2002,1,high_school
SEA,Texas,2002,5,high_school
SEA,North Carolina,2002,1,high_school
SEA,Mississippi,2002,3,high_school
SEA,Illinois,2002,1,high_school
SEA,Pennsylvania,2002,1,high_school
SEA,South Carolina,2002,4,high_school
SEA,Alaska,2002,1,high_school
SEA,Ohio,2002,1,high_school
SEA,Wisconsin,2002,1,high_school
SEA,Maryland,2002,1,high_school
SEA,Iowa,2002,1,high_school
SEA,Massachusetts,2002,1,high_school
SEA,California,2003,5,birth
SEA,Georgia,2003,3,birth
SEA,Florida,2003,5,birth
SEA,Louisiana,2003,1,birth
SEA,Kentucky,2003,1,birth
SEA,Alabama,2003,4,birth
SEA,Hawaii,2003,1,birth
SEA,Texas,2003,4,birth
SEA,Idaho,2003,1,birth
SEA,North Carolina,2003,1,birth
SEA,Mississippi,2003,2,birth
SEA,Illinois,2003,1,birth
SEA,South Carolina,2003,5,birth
SEA,New York,2003,2,birth
SEA,Oklahoma,2003,1,birth
SEA,Maryland,2003,1,birth
SEA,Michigan,2003,1,birth
SEA,Ohio,2003,2,birth
SEA,Tennessee,2003,1,birth
SEA,Wisconsin,2003,1,birth
SEA,Washington,2003,2,birth
SEA,Massachusetts,2003,1,birth
SEA,Virginia,2003,1,birth
SEA,New Jersey,2003,1,birth
SEA,Iowa,2003,1,birth
SEA,California,2003,6,high_school
SEA,Georgia,2003,3,high_school
SEA,Florida,2003,6,high_school
SEA,Louisiana,2003,1,high_school
SEA,Kentucky,2003,1,high_school
SEA,Alabama,2003,3,high_school
SEA,Hawaii,2003,1,high_school
SEA,Texas,2003,4,high_school
SEA,Idaho,2003,1,high_school
SEA,North Carolina,2003,1,high_school
SEA,Mississippi,2003,2,high_school
SEA,Colorado,2003,1,high_school
SEA,South Carolina,2003,6,high_school
SEA,New York,2003,1,high_school
SEA,Oklahoma,2003,1,high_school
SEA,Alaska,2003,1,high_school
SEA,Indiana,2003,1,high_school
SEA,Ohio,2003,1,high_school
SEA,Tennessee,2003,1,high_school
SEA,Wisconsin,2003,1,high_school
SEA,Washington,2003,2,high_school
SEA,Maryland,2003,1,high_school
SEA,New Jersey,2003,1,high_school
SEA,Iowa,2003,1,high_school
SEA,Massachusetts,2003,1,high_school
SEA,California,2004,6,birth
SEA,Texas,2004,6,birth
SEA,Georgia,2004,3,birth
SEA,Florida,2004,5,birth
SEA,Louisiana,2004,3,birth
SEA,Kentucky,2004,1,birth
SEA,Alabama,2004,4,birth
SEA,Connecticut,2004,1,birth
SEA,Mississippi,2004,3,birth
SEA,Hawaii,2004,2,birth
SEA,North Carolina,2004,2,birth
SEA,Illinois,2004,1,birth
SEA,South Carolina,2004,5,birth
SEA,New York,2004,1,birth
SEA,Oklahoma,2004,1,birth
SEA,Michigan,2004,1,birth
SEA,Ohio,2004,3,birth
SEA,Tennessee,2004,1,birth
SEA,Missouri,2004,1,birth
SEA,Wisconsin,2004,1,birth
SEA,Washington,2004,2,birth
SEA,Iowa,2004,1,birth
SEA,Massachusetts,2004,1,birth
SEA,Indiana,2004,1,birth
SEA,California,2004,7,high_school
SEA,Texas,2004,6,high_school
SEA,Georgia,2004,2,high_school
SEA,Florida,2004,6,high_school
SEA,Louisiana,2004,4,high_school
SEA,Kentucky,2004,1,high_school
SEA,Alabama,2004,3,high_school
SEA,Connecticut,2004,1,high_school
SEA,Mississippi,2004,3,high_school
SEA,Hawaii,2004,2,high_school
SEA,North Carolina,2004,2,high_school
SEA,Colorado,2004,1,high_school
SEA,South Carolina,2004,5,high_school
SEA,New York,2004,1,high_school
SEA,Oklahoma,2004,1,high_school
SEA,Indiana,2004,1,high_school
SEA,Ohio,2004,2,high_school
SEA,Tennessee,2004,1,high_school
SEA,Missouri,2004,1,high_school
SEA,Wisconsin,2004,1,high_school
SEA,Washington,2004,2,high_school
SEA,Iowa,2004,1,high_school
SEA,Massachusetts,2004,1,high_school
SEA,Minnesota,2006,1,birth
SEA,Georgia,2006,4,birth
SEA,North Dakota,2006,1,birth
SEA,Washington,2006,3,birth
SEA,Kentucky,2006,2,birth
SEA,Connecticut,2006,1,birth
SEA,Louisiana,2006,3,birth
SEA,Texas,2006,4,birth
SEA,Hawaii,2006,1,birth
SEA,South Carolina,2006,5,birth
SEA,Alabama,2006,2,birth
SEA,Ohio,2006,3,birth
SEA,North Carolina,2006,1,birth
SEA,Mississippi,2006,2,birth
SEA,California,2006,5,birth
SEA,Florida,2006,2,birth
SEA,Oklahoma,2006,2,birth
SEA,Virginia,2006,1,birth
SEA,Maryland,2006,1,birth
SEA,Tennessee,2006,1,birth
SEA,Colorado,2006,1,birth
SEA,Missouri,2006,1,birth
SEA,Massachusetts,2006,2,birth
SEA,Arizona,2006,1,birth
SEA,Indiana,2006,1,birth
SEA,Minnesota,2006,1,high_school
SEA,Georgia,2006,4,high_school
SEA,Washington,2006,3,high_school
SEA,Kentucky,2006,2,high_school
SEA,Connecticut,2006,1,high_school
SEA,Louisiana,2006,2,high_school
SEA,Texas,2006,5,high_school
SEA,Hawaii,2006,1,high_school
SEA,South Carolina,2006,5,high_school
SEA,Alabama,2006,2,high_school
SEA,Ohio,2006,2,high_school
SEA,North Carolina,2006,1,high_school
SEA,Mississippi,2006,2,high_school
SEA,Pennsylvania,2006,1,high_school
SEA,Florida,2006,3,high_school
SEA,Oklahoma,2006,2,high_school
SEA,Maryland,2006,1,high_school
SEA,California,2006,4,high_school
SEA,Tennessee,2006,1,high_school
SEA,Missouri,2006,1,high_school
SEA,Massachusetts,2006,2,high_school
SEA,Colorado,2006,1,high_school
SEA,Arizona,2006,1,high_school
SEA,Virginia,2006,1,high_school
SEA,Indiana,2006,1,high_school
SEA,Alabama,2007,6,birth
SEA,Minnesota,2007,1,birth
SEA,Georgia,2007,5,birth
SEA,North Dakota,2007,1,birth
SEA,Florida,2007,5,birth
SEA,Kentucky,2007,1,birth
SEA,Washington,2007,3,birth
SEA,Texas,2007,5,birth
SEA,Connecticut,2007,1,birth
SEA,South Carolina,2007,4,birth
SEA,North Carolina,2007,1,birth
SEA,Mississippi,2007,3,birth
SEA,Oklahoma,2007,2,birth
SEA,Maryland,2007,1,birth
SEA,California,2007,6,birth
SEA,Ohio,2007,1,birth
SEA,New Jersey,2007,2,birth
SEA,Colorado,2007,1,birth
SEA,Louisiana,2007,2,birth
SEA,Massachusetts,2007,2,birth
SEA,Michigan,2007,1,birth
SEA,Virginia,2007,1,birth
SEA,Indiana,2007,1,birth
SEA,Alabama,2007,6,high_school
SEA,Minnesota,2007,1,high_school
SEA,Georgia,2007,5,high_school
SEA,Florida,2007,5,high_school
SEA,Kentucky,2007,1,high_school
SEA,Washington,2007,3,high_school
SEA,Texas,2007,4,high_school
SEA,Connecticut,2007,1,high_school
SEA,South Carolina,2007,4,high_school
SEA,North Carolina,2007,2,high_school
SEA,Mississippi,2007,3,high_school
SEA,Oklahoma,2007,2,high_school
SEA,Maryland,2007,2,high_school
SEA,California,2007,3,high_school
SEA,Ohio,2007,1,high_school
SEA,New Jersey,2007,1,high_school
SEA,Louisiana,2007,2,high_school
SEA,Massachusetts,2007,2,high_school
SEA,Michigan,2007,1,high_school
SEA,Colorado,2007,1,high_school
SEA,Virginia,2007,1,high_school
SEA,Indiana,2007,1,high_school
SEA,Alabama,2008,3,birth
SEA,Georgia,2008,5,birth
SEA,California,2008,6,birth
SEA,Ohio,2008,4,birth
SEA,Virginia,2008,4,birth
SEA,Florida,2008,7,birth
SEA,Hawaii,2008,1,birth
SEA,Texas,2008,6,birth
SEA,South Carolina,2008,3,birth
SEA,Michigan,2008,1,birth
SEA,North Carolina,2008,3,birth
SEA,Mississippi,2008,2,birth
SEA,Maryland,2008,1,birth
SEA,New Jersey,2008,1,birth
SEA,Louisiana,2008,1,birth
SEA,Minnesota,2008,1,birth
SEA,Massachusetts,2008,2,birth
SEA,Washington,2008,2,birth
SEA,Oregon,2008,1,birth
SEA,Indiana,2008,1,birth
SEA,Alabama,2008,3,high_school
SEA,Georgia,2008,5,high_school
SEA,Texas,2008,5,high_school
SEA,Ohio,2008,4,high_school
SEA,Virginia,2008,4,high_school
SEA,Florida,2008,7,high_school
SEA,California,2008,1,high_school
SEA,South Carolina,2008,3,high_school
SEA,Michigan,2008,1,high_school
SEA,North Carolina,2008,3,high_school
SEA,Mississippi,2008,2,high_school
SEA,Maryland,2008,2,high_school
SEA,New Jersey,2008,1,high_school
SEA,Louisiana,2008,1,high_school
SEA,Minnesota,2008,1,high_school
SEA,Massachusetts,2008,2,high_school
SEA,Washington,2008,2,high_school
SEA,Indiana,2008,1,high_school
SEA,Alabama,2009,2,birth
SEA,Missouri,2009,1,birth
SEA,California,2009,10,birth
SEA,Georgia,2009,3,birth
SEA,Ohio,2009,3,birth
SEA,Oregon,2009,1,birth
SEA,Florida,2009,5,birth
SEA,Texas,2009,2,birth
SEA,South Carolina,2009,1,birth
SEA,Mississippi,2009,3,birth
SEA,North Carolina,2009,3,birth
SEA,Virginia,2009,4,birth
SEA,New Jersey,2009,1,birth
SEA,Hawaii,2009,1,birth
SEA,Minnesota,2009,1,birth
SEA,Massachusetts,2009,2,birth
SEA,Washington,2009,2,birth
SEA,Indiana,2009,1,birth
SEA,Alabama,2009,2,high_school
SEA,Washington,2009,2,high_school
SEA,Texas,2009,5,high_school
SEA,Georgia,2009,3,high_school
SEA,Ohio,2009,3,high_school
SEA,Oregon,2009,1,high_school
SEA,California,2009,10,high_school
SEA,Florida,2009,5,high_school
SEA,Colorado,2009,1,high_school
SEA,South Carolina,2009,1,high_school
SEA,Mississippi,2009,3,high_school
SEA,North Carolina,2009,3,high_school
SEA,Virginia,2009,4,high_school
SEA,New Jersey,2009,1,high_school
SEA,Hawaii,2009,1,high_school
SEA,Maryland,2009,1,high_school
SEA,Minnesota,2009,1,high_school
SEA,Massachusetts,2009,2,high_school
SEA,Indiana,2009,1,high_school
SEA,Georgia,1981,2,birth
SEA,Texas,1981,4,birth
SEA,Washington,1981,5,birth
SEA,Ohio,1981,4,birth
SEA,Pennsylvania,1981,2,birth
SEA,Hawaii,1981,1,birth
SEA,California,1981,7,birth
SEA,Louisiana,1981,2,birth
SEA,Virginia,1981,1,birth
SEA,Tennessee,1981,1,birth
SEA,New York,1981,2,birth
SEA,Oklahoma,1981,2,birth
SEA,Wisconsin,1981,3,birth
SEA,Mississippi,1981,1,birth
SEA,Alabama,1981,1,birth
SEA,Michigan,1981,2,birth
SEA,Kansas,1981,1,birth
SEA,Arizona,1981,1,birth
SEA,Kentucky,1981,1,birth
SEA,Florida,1981,1,birth
SEA,Illinois,1981,1,birth
SEA,Colorado,1981,1,high_school
SEA,Texas,1981,4,high_school
SEA,Washington,1981,6,high_school
SEA,Ohio,1981,4,high_school
SEA,Pennsylvania,1981,2,high_school
SEA,Hawaii,1981,1,high_school
SEA,Florida,1981,1,high_school
SEA,California,1981,1,high_school
SEA,Georgia,1981,2,high_school
SEA,Tennessee,1981,1,high_school
SEA,New York,1981,2,high_school
SEA,Oklahoma,1981,2,high_school
SEA,Wisconsin,1981,3,high_school
SEA,Mississippi,1981,1,high_school
SEA,Alabama,1981,1,high_school
SEA,Virginia,1981,1,high_school
SEA,Louisiana,1981,2,high_school
SEA,Michigan,1981,2,high_school
SEA,Montana,1981,1,high_school
SEA,Kansas,1981,1,high_school
SEA,Arizona,1981,1,high_school
SEA,Kentucky,1981,1,high_school
SEA,Oklahoma,1982,3,birth
SEA,Hawaii,1982,2,birth
SEA,Texas,1982,6,birth
SEA,California,1982,6,birth
SEA,Washington,1982,5,birth
SEA,Pennsylvania,1982,1,birth
SEA,Georgia,1982,3,birth
SEA,Ohio,1982,3,birth
SEA,Louisiana,1982,1,birth
SEA,Tennessee,1982,1,birth
SEA,New York,1982,2,birth
SEA,Wisconsin,1982,1,birth
SEA,Illinois,1982,3,birth
SEA,Alabama,1982,1,birth
SEA,Michigan,1982,3,birth
SEA,Virginia,1982,1,birth
SEA,Kansas,1982,1,birth
SEA,Mississippi,1982,1,birth
SEA,Florida,1982,1,birth
SEA,North Carolina,1982,1,birth
SEA,Massachusetts,1982,1,birth
SEA,Oklahoma,1982,3,high_school
SEA,Hawaii,1982,2,high_school
SEA,Texas,1982,6,high_school
SEA,California,1982,6,high_school
SEA,Washington,1982,5,high_school
SEA,Pennsylvania,1982,1,high_school
SEA,Florida,1982,1,high_school
SEA,Ohio,1982,3,high_school
SEA,Georgia,1982,3,high_school
SEA,Tennessee,1982,1,high_school
SEA,New York,1982,2,high_school
SEA,Wisconsin,1982,1,high_school
SEA,Alabama,1982,1,high_school
SEA,Michigan,1982,3,high_school
SEA,Virginia,1982,1,high_school
SEA,Kansas,1982,1,high_school
SEA,Louisiana,1982,1,high_school
SEA,North Carolina,1982,1,high_school
SEA,Massachusetts,1982,1,high_school
SEA,Hawaii,1983,2,birth
SEA,Washington,1983,2,birth
SEA,Ohio,1983,3,birth
SEA,Texas,1983,4,birth
SEA,Pennsylvania,1983,2,birth
SEA,Georgia,1983,3,birth
SEA,Louisiana,1983,1,birth
SEA,California,1983,8,birth
SEA,Oklahoma,1983,1,birth
SEA,Virginia,1983,1,birth
SEA,Tennessee,1983,1,birth
SEA,New York,1983,2,birth
SEA,Wisconsin,1983,1,birth
SEA,Michigan,1983,5,birth
SEA,Illinois,1983,1,birth
SEA,Alabama,1983,1,birth
SEA,West Virginia,1983,1,birth
SEA,Massachusetts,1983,2,birth
SEA,Idaho,1983,1,birth
SEA,Mississippi,1983,1,birth
SEA,Arizona,1983,1,birth
SEA,North Carolina,1983,2,birth
SEA,Hawaii,1983,2,high_school
SEA,Washington,1983,2,high_school
SEA,Ohio,1983,3,high_school
SEA,Texas,1983,5,high_school
SEA,Pennsylvania,1983,2,high_school
SEA,Florida,1983,1,high_school
SEA,California,1983,8,high_school
SEA,Oklahoma,1983,2,high_school
SEA,Tennessee,1983,1,high_school
SEA,New York,1983,2,high_school
SEA,Wisconsin,1983,1,high_school
SEA,Michigan,1983,5,high_school
SEA,Georgia,1983,3,high_school
SEA,Alabama,1983,1,high_school
SEA,Virginia,1983,1,high_school
SEA,West Virginia,1983,1,high_school
SEA,Colorado,1983,1,high_school
SEA,Massachusetts,1983,2,high_school
SEA,Idaho,1983,1,high_school
SEA,Mississippi,1983,1,high_school
SEA,Arizona,1983,1,high_school
SEA,North Carolina,1983,2,high_school
SEA,California,1984,6,birth
SEA,Hawaii,1984,2,birth
SEA,New York,1984,2,birth
SEA,Washington,1984,3,birth
SEA,Louisiana,1984,1,birth
SEA,Texas,1984,4,birth
SEA,Georgia,1984,4,birth
SEA,Virginia,1984,2,birth
SEA,Tennessee,1984,1,birth
SEA,Oklahoma,1984,1,birth
SEA,Wisconsin,1984,2,birth
SEA,Arkansas,1984,1,birth
SEA,Alabama,1984,2,birth
SEA,Michigan,1984,5,birth
SEA,Illinois,1984,1,birth
SEA,Ohio,1984,3,birth
SEA,West Virginia,1984,1,birth
SEA,Massachusetts,1984,2,birth
SEA,Iowa,1984,1,birth
SEA,Arizona,1984,1,birth
SEA,North Carolina,1984,2,birth
SEA,New Jersey,1984,1,birth
SEA,Kansas,1984,1,high_school
SEA,Hawaii,1984,2,high_school
SEA,New York,1984,2,high_school
SEA,Washington,1984,3,high_school
SEA,Louisiana,1984,1,high_school
SEA,Texas,1984,1,high_school
SEA,Florida,1984,1,high_school
SEA,California,1984,5,high_school
SEA,Alabama,1984,2,high_school
SEA,Tennessee,1984,1,high_school
SEA,Oklahoma,1984,1,high_school
SEA,Michigan,1984,5,high_school
SEA,Wisconsin,1984,2,high_school
SEA,Georgia,1984,4,high_school
SEA,Ohio,1984,3,high_school
SEA,Virginia,1984,2,high_school
SEA,West Virginia,1984,1,high_school
SEA,Colorado,1984,1,high_school
SEA,Massachusetts,1984,2,high_school
SEA,Arizona,1984,1,high_school
SEA,North Carolina,1984,2,high_school
SEA,Illinois,1984,1,high_school
SEA,New Jersey,1984,1,high_school
SEA,Florida,2011,5,birth
SEA,Texas,2011,6,birth
SEA,South Carolina,2011,5,birth
SEA,Arizona,2011,1,birth
SEA,California,2011,14,birth
SEA,Virginia,2011,3,birth
SEA,Louisiana,2011,2,birth
SEA,Oregon,2011,2,birth
SEA,Arkansas,2011,1,birth
SEA,New York,2011,1,birth
SEA,Massachusetts,2011,2,birth
SEA,Georgia,2011,5,birth
SEA,Mississippi,2011,1,birth
SEA,Iowa,2011,1,birth
SEA,Wisconsin,2011,1,birth
SEA,Alabama,2011,2,birth
SEA,North Carolina,2011,1,birth
SEA,Tennessee,2011,1,birth
SEA,Hawaii,2011,1,birth
SEA,Maryland,2011,1,birth
SEA,New Mexico,2011,1,birth
SEA,Washington,2011,1,birth
SEA,New Jersey,2011,1,birth
SEA,Missouri,2011,1,birth
SEA,Connecticut,2011,1,birth
SEA,Ohio,2011,1,birth
SEA,Florida,2011,6,high_school
SEA,Texas,2011,6,high_school
SEA,South Carolina,2011,5,high_school
SEA,Arizona,2011,1,high_school
SEA,California,2011,14,high_school
SEA,Virginia,2011,3,high_school
SEA,Louisiana,2011,1,high_school
SEA,Oregon,2011,2,high_school
SEA,Arkansas,2011,1,high_school
SEA,Massachusetts,2011,2,high_school
SEA,Georgia,2011,5,high_school
SEA,Mississippi,2011,1,high_school
SEA,Iowa,2011,1,high_school
SEA,Wisconsin,2011,1,high_school
SEA,Alabama,2011,2,high_school
SEA,Tennessee,2011,1,high_school
SEA,Hawaii,2011,1,high_school
SEA,Maryland,2011,1,high_school
SEA,New Mexico,2011,1,high_school
SEA,Washington,2011,1,high_school
SEA,Pennsylvania,2011,1,high_school
SEA,Missouri,2011,1,high_school
SEA,Connecticut,2011,1,high_school
SEA,Ohio,2011,1,high_school
SEA,Tennessee,1987,2,birth
SEA,Connecticut,1987,1,birth
SEA,Alabama,1987,2,birth
SEA,California,1987,2,birth
SEA,Texas,1987,9,birth
SEA,Oklahoma,1987,1,birth
SEA,New York,1987,5,birth
SEA,Louisiana,1987,3,birth
SEA,Florida,1987,3,birth
SEA,Virginia,1987,4,birth
SEA,Iowa,1987,2,birth
SEA,Minnesota,1987,2,birth
SEA,Mississippi,1987,2,birth
SEA,Georgia,1987,8,birth
SEA,Washington,1987,6,birth
SEA,Ohio,1987,2,birth
SEA,Wisconsin,1987,2,birth
SEA,Utah,1987,1,birth
SEA,Pennsylvania,1987,2,birth
SEA,New Jersey,1987,1,birth
SEA,North Carolina,1987,2,birth
SEA,West Virginia,1987,1,birth
SEA,Missouri,1987,1,birth
SEA,South Carolina,1987,2,birth
SEA,Illinois,1987,3,birth
SEA,Michigan,1987,1,birth
SEA,Colorado,1987,1,birth
SEA,Arizona,1987,2,birth
SEA,Massachusetts,1987,1,birth
SEA,Tennessee,1987,2,high_school
SEA,Connecticut,1987,1,high_school
SEA,California,1987,21,high_school
SEA,Texas,1987,9,high_school
SEA,New York,1987,2,high_school
SEA,Louisiana,1987,2,high_school
SEA,Florida,1987,6,high_school
SEA,Virginia,1987,2,high_school
SEA,Georgia,1987,9,high_school
SEA,South Dakota,1987,1,high_school
SEA,Minnesota,1987,2,high_school
SEA,Oklahoma,1987,1,high_school
SEA,Mississippi,1987,2,high_school
SEA,Michigan,1987,1,high_school
SEA,Maryland,1987,1,high_school
SEA,Washington,1987,6,high_school
SEA,Ohio,1987,2,high_school
SEA,Wisconsin,1987,2,high_school
SEA,Utah,1987,2,high_school
SEA,Pennsylvania,1987,2,high_school
SEA,New Jersey,1987,1,high_school
SEA,Alabama,1987,2,high_school
SEA,North Carolina,1987,1,high_school
SEA,West Virginia,1987,1,high_school
SEA,Missouri,1987,2,high_school
